Date,BA,AMZN,AAPL,MSFT,MC.PA,GOOGL,GM
11/20/12,0.8059834078430397,1.771795688465606,-0.8519943898262635,-0.07481766409381557,-1.7083777886296507,0.2633839973419596,-1.3236977136381671
11/21/12,0.8409105145297813,1.817948506364738,0.14087109000740436,0.898548010435777,3.233626198770011,-0.6119620316589632,0.0
11/23/12,0.8065756827140352,0.7772154803058999,1.744686121713813,2.7829125872338967,1.0180185640468509,0.3153690474232896,2.4796547520841323
11/26/12,0.7187260804683192,1.559108688529491,3.1548595490910065,-1.1191443364475997,0.0,-1.0209972768398732,0.0793622852187519
11/27/12,0.2962238089551394,-0.09030498502390838,-0.805711907172703,-1.1317735951633823,-0.11627210843034458,1.4459669040547842,-0.8719827411432559
11/28/12,-0.5370115563068376,1.5242428477627732,-0.3146546942805833,1.0339722282229242,1.3193590795772587,1.9322790064511368,1.0795520527878733
11/29/12,0.040534771345187376,1.6834620141497183,1.1013066803627172,-1.4985343851010817,0.2298030833851907,1.2023317685543515,3.20413588529637
11/30/12,0.21585672626925032,0.3104226479814931,-0.6922690347616958,-1.22449182674201,0.5731745822622537,0.9365687482350404,-0.8049328259526504
12/3/12,-0.3500584834345353,-0.6824046734885364,0.15547466663845919,-0.7137624189342027,1.6337136666627858,-0.4467612766378691,-1.4296689265885947
12/4/12,0.04055018106682863,0.862862214973333,-1.7639332885508865,-0.22697490871945988,0.41465208053363184,-0.60696986166115,-0.391998358906295
12/5/12,-0.24307415251020442,0.5822020558793977,-6.435715653600865,1.1376071087969226,1.276270124183536,-0.4645301447371349,-1.6135513272818072
12/6/12,0.14893075013360144,-0.2323247691515466,1.5683397274646012,0.22498353942654573,0.8895610577858685,0.4812364810307848,-1.7199960069619311
12/7/12,0.8921088734954783,-0.03946442040226137,-2.5564677981659276,-1.0100873545861515,0.22040910599240623,-1.0012606742835928,2.523416569803152
12/10/12,1.1924001863134726,-2.1715954961646387,-0.6432266217870167,1.8140537468839153,0.25659630686774304,0.1768420240151954,0.35727468732206163
12/11/12,0.38394769142333696,1.1785115037573284,2.183789486738978,1.4105346267902212,1.1334549723105947,1.671971191393611,0.6724943504931112
12/12/12,-0.4616317762641218,0.4268191756606389,-0.44145889616499207,-0.2928159516686922,-0.10846724346809633,0.09757538421790939,0.7072355809635745
12/13/12,-1.5237894653665647,-0.20257189789030297,-1.7272947232821982,-0.4772493802491075,0.2533523910336413,0.7368537462587182,-1.9898506938758413
12/14/12,-0.4036685881515251,-0.8198997014925402,-3.7568938115906367,-1.1066054539642682,1.0830602001256207,-0.10530572058014748,-2.030254279227604
12/17/12,0.8511228564430939,1.8740715769166447,1.7732422362947073,1.0816804363342991,-1.03574509935606,2.6810686160015136,0.9752195039914776
12/18/12,1.1654672112139461,2.5762203475292593,2.904638238052289,1.6974084330337067,-0.5774282923520191,0.04023331753840842,2.5754579037237764
12/19/12,-0.013210804370978933,-0.9255007893740639,-1.4216130583060895,-0.9071031446934961,0.10890602723990386,-0.13314088448856362,6.6300328792365635
12/20/12,0.9137362057496551,1.360521778383736,-0.870194220320992,1.3548124258387022,-0.5801314505918547,0.31245307064496636,0.588683358388504
12/21/12,-0.039355937236953964,-1.7514290630975209,-0.4600231469826987,-0.8309206937925084,0.6929332577285686,-0.9316625292628283,-0.07316224496691164
12/24/12,-0.26255987225076105,0.6616775315203002,0.16172390897359568,-1.4207578517776964,0.9054662082120569,-0.8565923166102322,1.2445149054961129
12/26/12,0.06578484813930988,-3.862806508831618,-1.3783731406415316,-0.7390903140740179,0.35894861839248493,-0.08879286648830813,-0.14461054961635686
12/27/12,-0.24989902618746218,-0.12870811791199696,0.4015577987898728,0.37228618970413974,0.14308348479757496,-0.36395917193728855,1.2309888107955007
12/28/12,-1.5033548785563569,-1.2605231465549007,-1.0620344937842827,-1.5207638213321735,-0.25004670880176627,-0.8891573671577558,-0.39342773443739915
12/31/12,0.8970315441735918,2.3207448252109186,4.43101118044463,0.6026377197172406,-1.324711917148804,1.0528425016444827,3.518856986004549
1/2/13,2.2691076367114333,2.5670678552052504,3.1681700826058865,3.406954654304096,3.1567323897612116,2.2434957716856054,1.0405943600830858
1/3/13,0.5189992282833888,0.4547094979185313,-1.2622248675666672,-1.3396145426326178,-0.703467815907954,0.05806976493630256,2.3686781891554807
1/4/13,0.2839776417963102,0.2592010877003568,-2.7854672390348933,-1.8715544375924706,0.4959281047146461,1.976032642217651,0.13413966472133934
1/7/13,-2.007992699913205,3.59251291358317,-0.5882437647811607,-0.18697209450945335,-1.1984606676769924,-0.43632978564703,-0.6697959453134158
1/8/13,-2.627078117632407,-0.774784351385909,0.26914315683454504,-0.5245468172148325,-0.5351151874852373,-0.19734121900550206,-0.9777509055688165
1/9/13,3.5478396497684432,-0.011261731149819312,-1.562896534280654,0.5649645696050201,-0.9684625430359212,0.6573030157682446,2.0429119789188173
1/10/13,0.4299057096632308,-0.3792040462728664,1.2396327947917742,-0.8988590839193422,-1.0503327783657308,0.45520789743875173,1.5682640686357197
1/11/13,-2.5035737659585005,0.9798771535370068,-0.6131713409081841,1.3983254914918626,0.9150906457977321,-0.200953021846291,-0.26282261575834176
1/14/13,1.849407679468685,1.7877170128557354,-3.5652472313784904,0.22362911856117573,-0.6166092642916908,-2.262186747293933,-0.0988345455316928
1/15/13,0.5094488265070485,-0.3043365110266497,-3.154949333395405,1.1900527402725933,1.4598057460799982,0.23227905974522595,0.8902253561615839
1/16/13,-3.3792542579683307,-1.0923137423827851,4.1508861331830795,-0.6247711676047312,1.0791645793316702,-1.3435788909461153,-4.215713528316324
1/17/13,1.237552714264212,0.5763648683097856,-0.6738175269604846,0.7765978915355063,1.2099643030829343,-0.5411102334228018,0.6141357812435881
1/18/13,-0.29232715174192525,0.6063235482492001,-0.5331262655665782,0.0,-0.5274478903450699,-0.9573774182556432,-0.712093950559573
1/22/13,-1.172691613010583,-0.7092433615545319,0.9539821943601973,-0.36697064068070123,-1.025050048473732,-0.23278879648664547,-2.2199539274336177
1/23/13,0.17530026055340028,-0.7698349252760278,1.830556870463308,1.6942950227941311,-0.5000328060197378,5.496042327048916,-0.20957271444675343
1/24/13,1.3864864652931985,1.995451978411027,-12.355794190249732,0.072416577193746,-0.646081062657823,1.7140924050445572,0.735036779021539
1/25/13,-0.38507363011851237,3.8506543357561855,-2.35740159028738,0.9048380066592271,0.867035151510142,-0.0715964348470171,1.0076513837686878
1/28/13,-1.3727670134893648,-2.799387753068332,2.261987764415877,0.10760754487808465,0.8954247925858199,-0.39008969643160496,-0.8256025492154013
1/29/13,-0.4729609518540327,-5.683959748023335,1.8762628032527924,0.3582763939763526,-0.5324732216419007,0.39294939082639346,-1.3180537835259851
1/30/13,1.2762729474401453,4.766661691569162,-0.3142477844175492,-0.57120956445884,0.4282627668648938,0.019901795364474582,-1.7926424545779696
1/31/13,-0.9652592357333247,-2.661684166971552,-0.29329839181629347,-1.4362706245377803,-0.8528674413651458,0.24674211676258173,0.5368791059201377
2/1/13,1.3537371681808605,-0.18832391713747645,-0.41052492595639856,1.748641607291105,-0.46594331304357306,2.6346784257326816,0.28480202218416173
2/4/13,0.45411690152777706,-1.894335471698117,-2.491096946745445,-1.7543769711820818,0.720198787728216,-2.1377025260546216,-0.7454821599668187
2/5/13,0.9041295089708877,2.6578981874110372,3.508783614961498,0.21866189241822787,-4.183076128274843,0.8853544308429461,2.253218951343052
2/6/13,0.5270810543886701,-1.749789702698312,-0.10702230310163062,-0.5818357895394382,0.7462733825044003,0.5785192723668007,-0.24483132952177356
2/7/13,1.4943008041663732,-0.7589009199950518,2.9733938991456945,-0.219445086607186,-2.2222097244429997,0.490804666305182,-0.17532979059436818
2/8/13,-1.123609523463357,0.6609541280002578,1.4437762267949097,0.9897225858386353,-0.9469801804527896,1.4755429287108326,0.3512508599759687
2/11/13,-0.9012404278313189,-1.8095135647483813,1.042144783630086,1.1252252762453037,1.7973298676940246,-0.37561775515410184,-0.13998403709450086
2/12/13,0.15816658852290005,0.5793013693624416,-2.506625910968894,0.07179122470665199,-1.3148035974796835,-0.21982545918805702,0.07007785354810077
2/13/13,-0.960207245596341,4.163118863713083,-0.19021782814822255,0.5380091931675993,1.2561963879374738,0.27666809558510325,0.42030765867776776
2/14/13,0.20058021178679533,-0.0853568112021669,-0.08993201451652838,0.0357002079295889,0.41353560983596055,0.6335744844503403,-3.20892046365262
2/15/13,0.1334699617586967,-1.5413735530149115,-1.3780783632906768,-0.10701782334899167,-1.1980807065528123,0.6435476503602254,0.036040646307600406
2/19/13,-0.5064516944708304,1.7578950810350515,-0.03692986900733158,0.9719532562113653,0.795782284926517,1.7606511019313411,-0.2881876386585425
2/20/13,0.17412964948666407,-1.2381820203892437,-2.421807830427727,-0.6417301678871783,-0.48873428175366807,-1.7834809004360601,-2.095369528126595
2/21/13,1.644837695793346,-0.1764205521351301,-0.6216006680570759,-1.3634558047968472,1.0955740053677376,0.387407182004633,-2.1771200268143756
2/22/13,0.8551264967149904,-0.19552868921164016,1.064872882913901,0.9821530882641303,-0.9715859999509797,0.5254308084848414,2.2632910580503456
2/25/13,-2.1262570160848644,-2.0910322237080012,-1.7767754058006873,-1.4048901761823962,-1.4717045788230636,-1.1179008922878682,-2.87716461183934
2/26/13,0.826307092340013,-0.19625582399384833,1.393405220143575,0.0,1.455391692226951,-0.08093950148041461,1.898982304235016
2/27/13,2.2604569211200585,1.4998516444238712,-0.9800260315358656,1.6076088020421826,0.8682510014665733,1.2213191008641184,2.124467382563007
2/28/13,-0.5946374910361754,0.3874602089268792,-0.7130498927096426,-0.03596678120247262,-2.133245546489397,0.17755214907378292,-0.9124147245734948
3/1/13,0.4941463788507306,0.5562496920526105,-2.476206672615065,0.539578261712816,0.4971259078527024,0.6228158923301674,0.22100126706131687
3/4/13,-0.2458524721114422,2.7733857444639844,-2.420625487995935,0.7155550809991423,0.3805292569455649,1.8990548676258328,-0.44100639743185915
3/5/13,2.036554875410231,0.9080631013911814,2.640161816263371,0.7104712677437629,-0.3790867210627256,2.081559439503772,1.808784092742694
3/6/13,0.5339672914010096,-0.6531394557587596,-1.2710563807696567,-0.9170937575035647,0.0,-0.8609595326454543,1.1965198386161553
3/7/13,2.4911403631262643,0.032870447073174644,1.1558648653882355,0.17799318471826034,1.8264860513803036,0.14674021489374173,-0.10749373605253011
3/8/13,0.22208189535620165,0.11318716019448366,0.26475914526947547,-0.49751383261152726,0.33633241685282655,-0.1297109027582653,0.4304125051097603
3/11/13,2.105124399884359,-1.075900644984136,1.4245260109458464,-0.46429076003063247,0.3724509393422574,0.3968612542739006,1.1071427662786848
3/12/13,1.4709550146422714,1.065482637718725,-2.1558925041663644,0.14351698128589255,1.4471181259442607,-0.8636600597825186,0.21193337183742758
3/13/13,0.7010356325669653,0.3538470733986325,-0.018671856009676222,0.03583792149585079,-0.43890304997197743,-0.2779093720829969,-1.0574299374094307
3/14/13,-0.15337795334682813,-3.402404869449559,0.9688409249387283,0.7879701673739695,-0.11025090413641078,-0.4567942211285218,0.3206097367972957
3/15/13,2.1389666541260883,-1.475119721348677,2.580358462838998,-0.35536587898815253,0.07356694424384642,-0.8812725751606194,0.17755465920694316
3/18/13,-1.446233666795277,-1.501028147172867,2.7182978210076008,0.21397833134281263,-0.33074469180273025,-0.7994625426598598,-0.6026092451251714
3/19/13,0.38741245782629974,-0.5738923238264926,-0.26990801937698544,0.28469258178534906,-1.0324652402630803,0.43699928770095015,0.21396573965949212
3/20/13,-0.16373645937848122,0.3392983840053359,-0.5302604048808899,0.4968116698550419,0.14902840754857705,0.4178347124204825,3.914605581636585
3/21/13,-1.2182332973560168,-1.511971398911597,0.14376874206084775,-0.741501643003681,-1.7113009060022948,-0.4234606948752359,-1.952060422458564
3/22/13,0.5810499485019089,1.7206681468119076,2.0277203058135616,0.49801661776736844,0.9084104185234457,-0.11710635312790522,-1.4320679782779895
3/25/13,0.035362539104222566,-0.6711972841901029,0.36152854371864596,-0.3185795616300488,-1.9880053080796205,-0.08268235223580725,-0.2126175421845805
3/26/13,2.086035081697635,1.6756539271626942,-0.526323406542047,0.0,0.15309059381030307,0.34336164960315313,-0.03552420261518139
3/27/13,-0.48484868144683546,1.9169413539006586,-1.9647075730695531,0.7457227113142103,-0.917101110511997,-1.201349847471058,-0.3196903890266106
3/28/13,-0.4060371308529592,0.44854958681716667,-2.083708835308833,0.8459733556053297,1.2726741092731024,-1.0552383067983706,-0.8553153568292935
4/1/13,-0.6989014522951842,-1.8312151236900054,-3.1062223648058813,0.0,1.0662592442556682,0.8814025577081656,-0.0719083170217382
4/2/13,-1.3607071702569988,0.6536531852941243,0.20515696400016223,0.6641107068888745,0.9042962959173676,1.4790519033653666,0.4676521876552062
4/3/13,0.3210938935996799,-1.629199409826821,0.5118842544934138,-0.8333423665049441,2.0911162063988753,-0.8412888543548149,-0.46547538184899295
4/4/13,0.6993828553169082,0.019298150867840144,-0.98845165175501,0.14005755334701467,-0.8046787335315789,-1.3805550291247743,-0.21581717456061902
4/5/13,1.4361213201852763,-1.389528786721769,-1.0567549863811414,0.34966204760364444,-0.8849754992205598,-1.511810324655682,-0.7930748383311585
4/8/13,0.6731009113724592,1.3582339339006468,0.7112492386098408,-0.3832872541722136,-3.3482055517007843,-1.0471928297478812,0.2543590603618196
4/9/13,0.5302727563460651,0.8457242319031019,0.18065335643603583,3.567668717968542,1.4241802002603543,0.3613593934836607,-0.21747252799813696
4/10/13,0.6994182928436714,1.3900489360085255,2.0399008505339307,2.2627854663990377,-1.4800747595881396,1.6112646845007383,3.051208604513296
4/11/13,0.8084694335673778,1.9186528727015197,-0.3121446162585962,-4.42538077251716,1.6949139712388523,0.026575438773255182,4.758576734812471
4/12/13,0.4066537590144738,1.119136161886915,-1.0429691496931774,-0.5183038067763607,0.757579576741982,-0.04301568599551136,-0.3364813865055971
4/15/13,-2.384945398456959,-1.887343458191507,-2.31503703681769,-0.34733873731987225,-1.6165439428806956,-1.027781039425859,-2.3970398202917034
4/16/13,0.13826481958313988,1.7256816759088387,1.5219696289828262,0.9759406331556134,0.30568757082729464,1.4630497094216026,1.9370313236456782
4/17/13,-0.23016975318420058,-1.8139098452509315,-5.499230400099137,-0.4832676601333887,-3.8095193778386625,-1.3625472185736387,-0.6786362127809237
4/18/13,-0.6574986471332277,-2.9842861552195883,-2.6688491209680985,-0.1387302398929221,-3.5643598190527235,-2.1276272525624407,-0.9907745975422076
4/19/13,2.1365397987458623,0.3469254316936575,-0.3876913369106411,3.403945462400363,-0.780289465140764,4.433936518138282,0.5866099210253363
4/22/13,-1.1595973719193418,1.2407732456768141,2.0843564163908113,3.560636257940822,2.0695446643118034,0.030004097040377695,0.3430489814316138
4/23/13,1.4262401157166196,2.0299777057853663,1.8712061925285266,-0.7460273859829513,0.2880519005593778,0.973615431733269,2.051293005268805
4/24/13,3.005231762963243,-0.044624396681823775,-0.1649757142110234,3.7908429810447823,2.6672189516407085,0.6869719761138241,2.0100372953777583
4/25/13,0.924798556292193,2.2025496770687845,0.7201709340580775,0.5667568240837316,2.478027021889439,-0.5347612680866698,0.8538645119209125
4/26/13,1.2872444683097901,-7.240630917773679,2.159760327290139,-0.46962154694553615,1.2870515858214369,-0.9492021132345391,-0.6838163600880298
4/29/13,-1.0231759285921642,-1.9897150974429232,3.0968279280043327,2.579423385637086,-0.5390964388628638,2.201092333230405,0.9508187795477114
4/30/13,-0.5331681043929067,1.6296920471351841,2.9433712920471735,1.5026055364972188,1.7421489487625823,0.6727209828036832,0.16238840443475572
5/1/13,-0.2516297975586979,-2.198495742472685,-0.7882133010444538,-1.148024849884127,0.0761218445537281,-0.5020750140224414,-2.140067646932865
5/2/13,1.1296318981757603,1.7403243240595323,1.4182094781339472,1.3447335703235197,0.38023604872514344,1.1189203842241364,3.2471691974506998
5/3/13,1.6592691920263671,2.177780611628019,1.0010755122055546,0.995158475387066,2.424236832166131,1.941880406761991,3.016676892658255
5/6/13,0.4800567805150729,-0.9029207937804626,2.3845502571248756,0.7763663972873898,-0.8505898639059861,1.8717752610577265,-0.8722585459650858
5/7/13,0.6369997618957522,0.7860198624041121,-0.4449477940392832,-1.3037044517155225,-0.44759526807175554,-0.50142367268846,-0.5342538059560048
5/8/13,-0.2809866091431601,0.36859580159643657,1.1293616732600202,-0.9606761050673084,0.0374515055932365,1.9131418437590313,1.3586138645060353
5/9/13,0.6061022661769457,0.5721397247756962,-0.8724199168541198,-1.0003105729153048,0.2247411122030028,-0.24610050155531354,-1.3404029639969233
5/10/13,-0.3910626456288283,1.3337949518174084,-0.8319240470059829,0.09185648551682539,0.4110722669385366,1.0040355757347097,-0.7266842211083347
5/13/13,0.5517686123587882,0.3338030509842913,0.3907575050792912,1.040074441002954,-0.8932160233445571,-0.3067374873699869,-1.3367503386960988
5/14/13,1.4246443749300353,1.4441710542447879,-2.3925654770048728,2.2256306377146378,1.9526860365063696,1.0905622205660561,1.7741908627469705
5/15/13,0.9468435888567777,-0.6596314559505455,-3.3817150200947026,0.9543526956368947,1.5838202954441742,3.24540971036752,2.408875997415004
5/16/13,-0.45351430016934263,-0.9153672787767616,1.3361474694675333,0.6794655767021666,1.8128790296623496,-1.3123859558008746,0.24760775952586617
5/17/13,2.42285299415895,2.1883988752915036,-0.30375732786377735,2.318092785121729,0.8903296326925815,0.5874730504756193,3.1800041297631028
5/20/13,-0.20216994162325796,-0.8410481846842908,2.231928007496807,0.6022349874144507,0.45886838294206017,-0.07149116429010947,0.8378239556317716
5/21/13,0.03038426266231331,0.4595822505028956,-0.7382742540295678,-0.6556543475755672,0.6324650935685608,-0.1717086270154187,-0.8902175559468486
5/22/13,-0.8303792457389407,-2.194448534243574,0.38438703965276155,-0.688649865966693,-0.9776417255926664,-1.935014236959024,-0.5089702305596709
5/23/13,1.8584921807463066,-0.44113288701778874,0.17899070882718354,-1.329109579041035,-3.102988157704084,-0.7454317876690162,-1.1435646374119322
5/24/13,0.2506048153067829,-0.022917495320896396,0.6807738753539975,0.35138610873902903,0.07280335092561042,-1.0727299657412055,0.06089059462503684
5/28/13,0.11001722431694241,2.120432189211905,-0.8334180064613428,2.1885123780631415,0.5090662645283245,0.9103178530074185,3.316095168144313
5/29/13,-1.0189075082332864,-0.6584645668517919,0.7951289251190832,-0.3997532821148695,1.5557307024664822,-1.4706034387536888,0.2650068652882257
5/30/13,1.4633198879389715,0.4895823465882605,1.4900544770187933,0.4300238396591831,-2.3156430756444983,0.28215723523986697,1.7327380164968575
5/31/13,-1.5118192537579893,0.8882153863763439,-0.40966135947400445,-0.37111816988604335,0.9117350135557277,0.052826213796091405,-2.1651481752885884
6/3/13,1.7370076162793362,-0.8618153404837263,0.2201274319459931,1.9770760729005485,-1.2287528287578917,-0.41206977929952254,1.5639253262407606
6/4/13,-1.1216838087302872,-0.44214365178836373,-0.3128456203801706,-1.6858564398134817,-0.8415771257590021,-0.9831351758943866,1.5688490257593302
6/5/13,-1.1243972560402125,0.5532559027509445,-0.9347824159472354,-0.6001824335048034,-0.7011078835716866,0.06983883296148127,-2.68878052925929
6/6/13,1.289484795204509,0.24702398019497565,-1.4939976639066748,0.5175542960269297,-2.6384199374246764,0.5746194178881114,1.2345576029276348
6/7/13,2.7365407736258334,3.37527851203607,0.7640507489774787,2.030886901158529,-0.15266990672873723,1.7452346755409622,1.713140111128818
6/10/13,-0.2439051559302676,1.5169617783970986,-0.6609191701472015,-0.5607095374180023,1.4143656063989822,1.192409908272317,-0.8278576604762423
6/11/13,-0.4792724772915407,-2.2378794760552108,-0.29393458220427154,-1.7761405363192901,0.037714702833593565,-1.1693727288437656,-2.3316151180800446
6/12/13,-0.8550448744348281,-1.13180945167703,-1.236284370819042,0.45927131623823814,-2.3361117351779983,-0.8899640056821971,-1.4146861203246235
6/13/13,1.2688289088676137,1.5165442643093683,0.8722923344832592,-0.8000112301576046,-1.4660435075866765,0.5757011659573662,3.1390276841245943
6/14/13,-0.32300547661776224,-0.6526773781714552,-1.3556205535121666,-0.9216623581617555,-1.3312487152857475,-0.22349054139727495,-0.6086956197955601
6/17/13,1.1784263789688447,1.4854586475951292,0.4534480913186185,1.744201027406094,-0.1587212465638435,1.2810878392395375,-1.6331438629841333
6/18/13,1.019126466315784,1.3306523867557587,-0.05325133698307778,-0.057183629960415774,1.0731350144516623,1.6214403900070353,0.8301170165159578
6/19/13,-1.7582500720783178,-1.2776852187079377,-2.0311810760691134,-1.1149141228460016,-0.23594496619184957,0.0066618485455253885,-1.0290794708615463
6/20/13,-2.552574402816725,-1.6968658082130392,-1.4562567271398212,-3.180115073208022,0.5912453148298913,-1.7697781242661308,-3.267971520544444
6/21/13,0.3412263353220267,-0.029263092237688765,-0.8012671630014179,-0.6569203074711172,-3.6442049446239073,-0.4306314041663791,-1.074964680920633
6/24/13,-2.130433230936572,-1.005999469893152,-2.650546364859912,1.3525953685564118,-1.5046749878223191,-1.2645763694609848,-2.452634799305071
6/25/13,0.8380168977429044,0.5469166261547926,0.022340183200072045,-0.14829119120652762,-1.5276613256885645,-0.4127401444827463,1.2730587463505352
6/26/13,2.1080604695915386,2.014043544621902,-1.1325377115912354,2.019624355420912,2.3060824982074353,0.8600785555370808,2.2941581952645187
6/27/13,2.3821235496655797,-0.007212234569706476,-1.0777226113518914,0.7860153166200453,2.6229458699689183,0.39145865656994255,1.6896982321667267
6/28/13,-0.6883343495114049,0.05044640823403958,0.6983886508217253,-0.23109975481190356,1.0383524020349235,0.37625739033284344,0.6344411494364169
7/1/13,0.7809555537314437,1.5881032691987287,3.2002514451720128,-0.5210824943163075,-1.5810412882869715,0.8530502200165878,2.071466242737936
7/2/13,-1.7144629889142822,0.5778110476183339,2.265290448069188,-1.2223799726732867,2.2891584152378495,-0.6273422303468347,0.29408998691275745
7/3/13,1.399427757929079,0.10573009141429826,0.5519796221485883,0.2062368791624664,-0.9815509567938484,0.46695854452572333,0.117323930797584
7/5/13,1.2732196189241864,0.6513417619664511,-0.8032355692941276,0.5880674472925489,-1.070575955647516,0.796454416563269,1.5524381624982344
7/8/13,0.16314679477088936,1.6475412472446271,-0.5677632192302553,0.3507730790552319,1.2424870622238648,1.298275327700262,-0.08655804463501292
7/9/13,0.29701518859372,0.32348085375936475,1.7588175835620483,0.058270323967859916,-0.9896980426843109,0.016572479860865175,0.8083063874271657
